41,8.088900
49,8.088900
4,8.089000
5,8.089000
24,8.089000
25,8.089000
37,8.089000
38,8.089000
45,8.089000
8,8.089100
12,8.089100
17,8.089100
23,8.089100
43,8.089100
2,8.089200
7,8.089200
14,8.089200
22,8.089200
27,8.089200
42,8.089200
11,8.089300
15,8.089300
18,8.089300
21,8.089300
26,8.089300
29,8.089300
33,8.089300
46,8.089300
47,8.089300
34,8.089400
41,8.089400
0,8.089500
1,8.089500
6,8.089500
16,8.089500
28,8.089500
31,8.089500
48,8.089500
19,8.089600
32,8.089600
44,8.089600
45,8.089600
24,8.089700
40,8.089700
49,8.089700
4,8.089800
5,8.089800
13,8.089800
17,8.089800
23,8.089800
37,8.089800
7,8.089900
10,8.089900
12,8.089900
14,8.089900
18,8.089900
22,8.089900
33,8.089900
41,8.089900
8,8.090000
11,8.090000
21,8.090000
26,8.090000
27,8.090000
34,8.090000
35,8.090000
43,8.090000
2,8.090100
15,8.090100
16,8.090100
29,8.090100
38,8.090100
42,8.090100
47,8.090100
0,8.090200
3,8.090200
20,8.090200
45,8.090200
46,8.090200
48,8.090200
28,8.090300
30,8.090300
31,8.090300
32,8.090300
6,8.090400
19,8.090400
24,8.090400
41,8.090400
44,8.090400
17,8.090500
18,8.090500
23,8.090500
25,8.090500
33,8.090500
49,8.090500
1,8.090600
4,8.090600
5,8.090600
7,8.090600
14,8.090600
22,8.090600
34,8.090600
37,8.090600
40,8.090600
11,8.090700
12,8.090700
16,8.090700
21,8.090700
26,8.090700
27,8.090800
45,8.090800
0,8.090900
8,8.090900
13,8.090900
15,8.090900
29,8.090900
41,8.090900
43,8.090900
47,8.090900
48,8.090900
2,8.091000
10,8.091000
32,8.091000
42,8.091000
17,8.091100
18,8.091100
24,8.091100
28,8.091100
31,8.091100
33,8.091100
35,8.091100
46,8.091100
6,8.091200
14,8.091200
19,8.091200
23,8.091200
34,8.091200
38,8.091200
44,8.091200
49,8.091200
7,8.091300
16,8.091300
22,8.091300
4,8.091400
5,8.091400
11,8.091400
21,8.091400
26,8.091400
37,8.091400
41,8.091400
45,8.091400
0,8.091500
